project,file,function,start_line,end_line,nloc,cyclomatic,params
Sqlite,sqlite/src/btree.c,sqlite3BtreeIntegrityCheck,11102,11250,120,33,8
Sqlite,sqlite/src/btree.c,sqlite3BtreeGetFilename,11260,11263,4,1,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeGetJournalname,11273,11276,4,1,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeTxnState,11282,11285,4,3,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeCheckpoint,11296,11309,14,3,4
Sqlite,sqlite/src/btree.c,sqlite3BtreeIsInBackup,11315,11319,5,1,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeSchema,11341,11351,11,4,2
Sqlite,sqlite/src/btree.c,sqlite3BtreeSchemaLocked,11358,11367,10,2,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeLockTable,11376,11392,16,4,3
Sqlite,sqlite/src/btree.c,sqlite3BtreePutData,11406,11449,25,5,4
Sqlite,sqlite/src/btree.c,sqlite3BtreeIncrblobCursor,11454,11457,4,1,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeSetVersion,11465,11494,23,8,2
Sqlite,sqlite/src/btree.c,sqlite3BtreeCursorHasHint,11500,11502,3,1,2
Sqlite,sqlite/src/btree.c,sqlite3BtreeIsReadonly,11507,11509,3,1,1
Sqlite,sqlite/src/btree.c,sqlite3HeaderSizeBtree,11514,11514,1,1,0
Sqlite,sqlite/src/btree.c,sqlite3BtreeClearCache,11520,11525,6,2,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeSharable,11531,11533,3,1,1
Sqlite,sqlite/src/btree.c,sqlite3BtreeConnectionCount,11540,11543,4,1,1
Sqlite,sqlite/src/dbstat.c,statConnect,156,195,37,7,6
Sqlite,sqlite/src/dbstat.c,statDisconnect,200,203,4,1,1
Sqlite,sqlite/src/dbstat.c,statBestIndex,215,285,58,18,2
Sqlite,sqlite/src/dbstat.c,statOpen,290,305,14,2,2
Sqlite,sqlite/src/dbstat.c,statClearCells,307,317,11,3,1
Sqlite,sqlite/src/dbstat.c,statClearPage,319,325,7,1,1
Sqlite,sqlite/src/dbstat.c,statResetCsr,327,343,13,2,1
Sqlite,sqlite/src/dbstat.c,statResetCounts,346,353,8,1,1
Sqlite,sqlite/src/dbstat.c,statClose,358,364,7,1,1
Sqlite,sqlite/src/dbstat.c,getLocalPayload,371,391,19,3,3
Sqlite,sqlite/src/dbstat.c,statDecodePage,396,505,100,28,2
Sqlite,sqlite/src/dbstat.c,statSizeAndOffset,511,531,16,2,1
Sqlite,sqlite/src/dbstat.c,statGetPage,538,563,23,4,3
Sqlite,sqlite/src/dbstat.c,statNext,570,724,135,32,1
Sqlite,sqlite/src/dbstat.c,statEof,726,729,4,1,1
Sqlite,sqlite/src/dbstat.c,statFilter,735,802,63,9,5
Sqlite,sqlite/src/dbstat.c,statColumn,804,863,60,16,3
Sqlite,sqlite/src/dbstat.c,statRowid,865,869,5,1,2
Sqlite,sqlite/src/dbstat.c,sqlite3DbstatRegister,874,903,30,1,1
Sqlite,sqlite/src/dbstat.c,sqlite3DbstatRegister,905,905,1,1,1
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexHeld,78,80,3,2,1
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexNotheld,81,83,3,2,1
Sqlite,sqlite/src/mutex_unix.c,sqlite3MemoryBarrier,91,97,4,3,0
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexInit,102,102,1,1,0
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexEnd,103,103,1,1,0
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexAlloc,153,216,50,13,1
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexFree,224,238,11,5,1
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexEnter,251,292,21,9,1
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexTry,293,342,29,11,1
Sqlite,sqlite/src/mutex_unix.c,pthreadMutexLeave,350,371,13,8,1
Sqlite,sqlite/src/mutex_unix.c,sqlite3DefaultMutex,373,392,16,2,0
Sqlite,sqlite/src/mem2.c,adjustStats,129,144,16,4,2
Sqlite,sqlite/src/mem2.c,sqlite3MemsysGetHeader,152,171,15,2,1
Sqlite,sqlite/src/mem2.c,sqlite3MemSize,176,183,8,2,1
Sqlite,sqlite/src/mem2.c,sqlite3MemInit,188,197,8,2,1
Sqlite,sqlite/src/mem2.c,sqlite3MemShutdown,202,205,4,1,1
Sqlite,sqlite/src/mem2.c,sqlite3MemRoundup,210,212,3,1,1
Sqlite,sqlite/src/mem2.c,randomFill,219,237,19,3,2
Sqlite,sqlite/src/mem2.c,sqlite3MemMalloc,242,296,55,6,1
Sqlite,sqlite/src/mem2.c,sqlite3MemFree,301,332,32,5,1
Sqlite,sqlite/src/mem2.c,sqlite3MemRealloc,343,358,16,4,2
Sqlite,sqlite/src/mem2.c,sqlite3MemSetDefault,364,376,13,1,0
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugSetType,381,388,8,3,2
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugHasType,399,410,12,4,2
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugNoType,421,432,12,4,2
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugBacktrace,439,444,6,3,1
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugBacktraceCallback,446,448,3,1,0
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugSettitle,453,461,9,2,1
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugSync,463,470,8,2,0
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugDump,476,513,38,8,1
Sqlite,sqlite/src/mem2.c,sqlite3MemdebugMallocCount,518,525,8,2,0
Sqlite,sqlite/src/table.c,sqlite3_get_table_cb,42,104,51,13,4
Sqlite,sqlite/src/table.c,sqlite3_get_table,116,180,62,16,6
Sqlite,sqlite/src/table.c,sqlite3_free_table,185,196,12,4,1
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewPush,27,38,12,5,2
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewPop,43,51,9,3,1
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewLine,57,79,23,8,2
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewItem,84,87,4,1,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewColumnList,92,134,41,15,4
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewWith,139,180,42,12,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewSrcList,185,263,78,33,2
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewSelect,268,378,105,37,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewBound,384,414,31,5,4
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewWindow,421,481,61,23,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewWinFunc,488,495,8,2,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewExpr,501,894,348,103,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewBareExprList,900,953,54,20,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewExprList,954,963,10,1,4
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewBareIdList,968,989,22,6,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewIdList,990,999,10,1,4
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewUpsert,1004,1028,25,6,3
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewDelete,1035,1083,49,13,6
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewInsert,1091,1153,63,20,8
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewUpdate,1161,1231,71,22,9
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewTriggerStep,1238,1256,19,8,4
Sqlite,sqlite/src/treeview.c,sqlite3TreeViewTrigger,1261,1282,22,7,4
Sqlite,sqlite/src/treeview.c,sqlite3ShowExpr,1300,1300,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowExprList,1301,1301,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowIdList,1302,1302,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowSrcList,1303,1303,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowSelect,1304,1304,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowWith,1305,1305,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowUpsert,1306,1306,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowTriggerStep,1308,1310,3,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowTriggerStepList,1311,1313,3,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowTrigger,1314,1314,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowTriggerList,1315,1315,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowWindow,1318,1318,1,1,1
Sqlite,sqlite/src/treeview.c,sqlite3ShowWinFunc,1319,1319,1,1,1
Sqlite,sqlite/src/auth.c,sqlite3_set_authorizer,70,84,13,4,3
Sqlite,sqlite/src/auth.c,sqliteAuthBadReturnCode,90,93,4,1,1
Sqlite,sqlite/src/auth.c,sqlite3AuthReadCol,104,125,21,7,4
Sqlite,sqlite/src/auth.c,sqlite3AuthRead,136,185,45,11,4
Sqlite,sqlite/src/auth.c,sqlite3AuthCheck,193,231,27,8,5
Sqlite,sqlite/src/auth.c,sqlite3AuthContextPush,238,247,10,1,3
Sqlite,sqlite/src/auth.c,sqlite3AuthContextPop,253,258,6,2,1
Sqlite,sqlite/src/util.c,sqlite3FaultSim,44,47,4,2,1
Sqlite,sqlite/src/util.c,sqlite3IsNaN,57,68,9,2,1
Sqlite,sqlite/src/util.c,sqlite3IsOverflow,75,81,7,1,1
Sqlite,sqlite/src/util.c,sqlite3Strlen30,92,95,4,2,1
Sqlite,sqlite/src/util.c,sqlite3ColumnType,104,113,10,3,2
Sqlite,sqlite/src/util.c,sqlite3ErrorFinish,120,123,4,2,2
Sqlite,sqlite/src/util.c,sqlite3Error,130,138,9,3,2
Sqlite,sqlite/src/util.c,sqlite3ErrorClear,144,149,6,2,1
Sqlite,sqlite/src/util.c,sqlite3SystemError,155,178,22,9,2
Sqlite,sqlite/src/util.c,sqlite3ErrorWithMsg,192,206,15,4,3
Sqlite,sqlite/src/util.c,sqlite3ProgressCheck,211,230,18,6,1
Sqlite,sqlite/src/util.c,sqlite3ErrorMsg,242,266,25,5,2
Sqlite,sqlite/src/util.c,sqlite3ErrorToParser,273,279,7,3,2
Sqlite,sqlite/src/util.c,sqlite3Dequote,298,319,22,7,1
Sqlite,sqlite/src/util.c,sqlite3DequoteExpr,320,325,6,2,1
Sqlite,sqlite/src/util.c,sqlite3DequoteNumber,332,363,28,19,2
Sqlite,sqlite/src/util.c,sqlite3DequoteToken,376,385,10,5,1
Sqlite,sqlite/src/util.c,sqlite3TokenInit,390,393,4,1,2
Sqlite,sqlite/src/util.c,sqlite3_stricmp,408,415,8,4,2
Sqlite,sqlite/src/util.c,sqlite3StrICmp,416,434,19,5,2
Sqlite,sqlite/src/util.c,sqlite3_strnicmp,435,446,12,8,3
Sqlite,sqlite/src/util.c,sqlite3StrIHash,451,459,9,3,1
Sqlite,sqlite/src/util.c,dekkerMul2,467,495,21,1,3
Sqlite,sqlite/src/util.c,sqlite3AtoF,529,716,145,61,4
Sqlite,sqlite/src/util.c,sqlite3Int64ToText,729,749,21,6,2
Sqlite,sqlite/src/util.c,compare2pow63,765,780,15,4,2
Sqlite,sqlite/src/util.c,sqlite3Atoi64,798,887,80,31,4
Sqlite,sqlite/src/util.c,sqlite3DecOrHexToI64,901,923,21,9,2
Sqlite,sqlite/src/util.c,sqlite3GetInt32,935,988,46,19,2
Sqlite,sqlite/src/util.c,sqlite3Atoi,994,998,5,1,1
Sqlite,sqlite/src/util.c,sqlite3FpDecode,1017,1138,104,26,4
Sqlite,sqlite/src/util.c,sqlite3GetUInt32,1146,1156,11,5,2
Sqlite,sqlite/src/util.c,putVarint64,1187,1210,24,5,2
Sqlite,sqlite/src/util.c,sqlite3PutVarint,1211,1222,12,3,2
Sqlite,sqlite/src/util.c,sqlite3GetVarint,1241,1389,104,9,2
Sqlite,sqlite/src/util.c,sqlite3GetVarint32,1402,1429,21,5,2
Sqlite,sqlite/src/util.c,sqlite3VarintLen,1435,1439,5,2,1
Sqlite,sqlite/src/util.c,sqlite3Get4byte,1445,1462,13,4,1
Sqlite,sqlite/src/util.c,sqlite3Put4byte,1463,1478,11,4,2
Sqlite,sqlite/src/util.c,sqlite3HexToInt,1487,1496,6,8,1
Sqlite,sqlite/src/util.c,sqlite3HexToBlob,1505,1518,13,3,3
Sqlite,sqlite/src/util.c,logBadConnection,1526,1531,6,1,1
Sqlite,sqlite/src/util.c,sqlite3SafetyCheckOk,1547,1563,17,4,1
Sqlite,sqlite/src/util.c,sqlite3SafetyCheckSickOrOk,1564,1576,13,4,1
Sqlite,sqlite/src/util.c,sqlite3AddInt64,1584,1603,17,11,2
Sqlite,sqlite/src/util.c,sqlite3SubInt64,1604,1618,12,4,2
Sqlite,sqlite/src/util.c,sqlite3MulInt64,1619,1639,18,12,2
Sqlite,sqlite/src/util.c,sqlite3AbsInt32,1645,1649,5,3,1
Sqlite,sqlite/src/util.c,sqlite3FileSuffix3,1669,1679,9,8,2
Sqlite,sqlite/src/util.c,sqlite3LogEstAdd,1688,1709,22,6,2
Sqlite,sqlite/src/util.c,sqlite3LogEst,1715,1732,15,7,1
Sqlite,sqlite/src/util.c,sqlite3LogEstFromDouble,1738,1747,10,4,1
Sqlite,sqlite/src/util.c,sqlite3LogEstToInt,1752,1760,9,5,1
Sqlite,sqlite/src/util.c,sqlite3VListAdd,1798,1829,30,7,5
Sqlite,sqlite/src/util.c,sqlite3VListNumToName,1836,1846,11,4,2
Sqlite,sqlite/src/util.c,sqlite3VListNameToNum,1852,1863,12,5,3
Sqlite,sqlite/src/pragma.c,getSafetyLevel,72,92,19,7,3
Sqlite,sqlite/src/pragma.c,sqlite3GetBoolean,97,99,3,1,2
Sqlite,sqlite/src/pragma.c,getLockingMode,110,116,7,4,1
Sqlite,sqlite/src/pragma.c,getAutoVacuum,125,132,8,6,1
Sqlite,sqlite/src/pragma.c,getTempStore,141,151,11,5,1
Sqlite,sqlite/src/pragma.c,invalidateTempStorage,159,174,16,4,1
Sqlite,sqlite/src/pragma.c,changeTempStorage,183,192,10,3,2
Sqlite,sqlite/src/pragma.c,setPragmaResultColumnNames,198,212,15,4,2
Sqlite,sqlite/src/pragma.c,returnSingleInt,217,220,4,1,2
Sqlite,sqlite/src/pragma.c,returnSingleText,225,233,9,2,2
Sqlite,sqlite/src/pragma.c,setAllPagerFlags,241,259,19,4,1
Sqlite,sqlite/src/pragma.c,actionName,269,280,12,5,1
Sqlite,sqlite/src/pragma.c,sqlite3JournalModename,289,306,15,3,1
Sqlite,sqlite/src/pragma.c,pragmaLocate,311,326,16,5,1
Sqlite,sqlite/src/pragma.c,pragmaFunclistLine,332,375,42,8,4
Sqlite,sqlite/src/pragma.c,integrityCheckResultRow,385,392,8,1,1
Sqlite,sqlite/src/pragma.c,tableSkipIntegrityCheck,402,408,7,2,2
Sqlite,sqlite/src/pragma.c,sqlite3Pragma,425,2778,1574,413,5
Sqlite,sqlite/src/pragma.c,pragmaVtabConnect,2803,2860,56,7,6
Sqlite,sqlite/src/pragma.c,pragmaVtabDisconnect,2865,2869,5,1,1
Sqlite,sqlite/src/pragma.c,pragmaVtabBestIndex,2878,2913,35,8,2
Sqlite,sqlite/src/pragma.c,pragmaVtabOpen,2916,2924,9,2,2
Sqlite,sqlite/src/pragma.c,pragmaVtabCursorClear,2927,2936,10,2,1
Sqlite,sqlite/src/pragma.c,pragmaVtabClose,2939,2944,6,1,1
Sqlite,sqlite/src/pragma.c,pragmaVtabNext,2947,2960,12,2,1
Sqlite,sqlite/src/pragma.c,pragmaVtabFilter,2965,3010,45,9,5
Sqlite,sqlite/src/pragma.c,pragmaVtabEof,3015,3018,4,1,1
Sqlite,sqlite/src/pragma.c,pragmaVtabColumn,3023,3036,14,2,3
Sqlite,sqlite/src/pragma.c,pragmaVtabRowid,3041,3045,5,1,2
Sqlite,sqlite/src/pragma.c,sqlite3PragmaVtabRegister,3081,3089,9,3,2
Sqlite,sqlite/src/memjournal.c,memjrnlRead,86,128,40,10,4
Sqlite,sqlite/src/memjournal.c,memjrnlFreeChunks,133,140,8,2,1
Sqlite,sqlite/src/memjournal.c,memjrnlCreateFile,145,178,28,7,1
Sqlite,sqlite/src/memjournal.c,memjrnlWrite,187,255,55,13,4
Sqlite,sqlite/src/memjournal.c,memjrnlTruncate,260,285,25,7,2
Sqlite,sqlite/src/memjournal.c,memjrnlClose,290,294,5,1,1
Sqlite,sqlite/src/memjournal.c,memjrnlSync,302,305,4,1,2
Sqlite,sqlite/src/memjournal.c,memjrnlFileSize,310,314,5,1,2
Sqlite,sqlite/src/memjournal.c,sqlite3JournalOpen,353,386,26,5,5
Sqlite,sqlite/src/memjournal.c,sqlite3MemJournalOpen,391,393,3,1,1
Sqlite,sqlite/src/memjournal.c,sqlite3JournalCreate,403,422,12,6,1
Sqlite,sqlite/src/memjournal.c,sqlite3JournalIsInMemory,430,432,3,1,1
Sqlite,sqlite/src/memjournal.c,sqlite3JournalSize,438,440,3,1,1
Sqlite,sqlite/src/insert.c,sqlite3OpenTable,26,53,28,6,5
Sqlite,sqlite/src/insert.c,computeIndexAffStr,75,110,28,7,2
Sqlite,sqlite/src/insert.c,sqlite3IndexAffinityStr,111,114,4,2,2
Sqlite,sqlite/src/insert.c,sqlite3TableAffinityStr,122,137,16,6,2
Sqlite,sqlite/src/insert.c,sqlite3TableAffinity,179,224,42,9,3
Sqlite,sqlite/src/insert.c,readsTable,232,264,28,10,3
Sqlite,sqlite/src/insert.c,exprColumnFlagUnion,269,275,7,3,2
Sqlite,sqlite/src/insert.c,sqlite3ComputeGeneratedColumns,285,381,74,15,3
Sqlite,sqlite/src/insert.c,autoIncBegin,409,454,41,11,3
Sqlite,sqlite/src/insert.c,sqlite3AutoincrementBegin,460,511,48,4,1
Sqlite,sqlite/src/insert.c,autoIncStep,521,525,5,2,3
Sqlite,sqlite/src/insert.c,autoIncrementEnd,534,570,35,3,1
Sqlite,sqlite/src/insert.c,sqlite3AutoincrementEnd,571,573,3,2,1
Sqlite,sqlite/src/insert.c,sqlite3MultiValuesEnd,588,597,10,6,2
Sqlite,sqlite/src/insert.c,exprListIsConstant,603,609,7,3,2
Sqlite,sqlite/src/insert.c,exprListIsNoAffinity,615,626,11,4,2
Sqlite,sqlite/src/insert.c,sqlite3MultiValues,679,786,88,20,3
Sqlite,sqlite/src/insert.c,sqlite3Insert,894,1662,495,128,6
Sqlite,sqlite/src/insert.c,checkConstraintExprNode,1689,1701,13,5,2
Sqlite,sqlite/src/insert.c,sqlite3ExprReferencesUpdatedColumn,1718,1738,21,2,3
Sqlite,sqlite/src/insert.c,indexIteratorFirst,1776,1785,10,2,2
Sqlite,sqlite/src/insert.c,indexIteratorNext,1788,1802,15,3,2
Sqlite,sqlite/src/insert.c,sqlite3GenerateConstraintChecks,1895,2723,600,163,13
Sqlite,sqlite/src/insert.c,sqlite3SetMakeRecordP5,2732,2744,9,5,2
Sqlite,sqlite/src/insert.c,codeWithoutRowidPreupdate,2754,2768,15,2,4
Sqlite,sqlite/src/insert.c,sqlite3CompleteInsertion,2782,2847,63,19,9
Sqlite,sqlite/src/insert.c,sqlite3OpenTableAndIndices,2870,2925,52,15,8
Sqlite,sqlite/src/insert.c,xferCompatibleIndex,2951,2985,33,13,2
Sqlite,sqlite/src/insert.c,xferOptimization,3012,3392,287,92,5
Sqlite,sqlite/src/vdbeapi.c,sqlite3_expired,29,32,4,2,1
Sqlite,sqlite/src/vdbeapi.c,vdbeSafety,40,47,8,2,1
Sqlite,sqlite/src/vdbeapi.c,vdbeSafetyNotNull,48,55,8,2,1
Sqlite,sqlite/src/vdbeapi.c,invokeProfileCallback,62,79,16,3,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_finalize,99,118,18,3,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_reset,128,144,17,2,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_clear_bindings,149,175,21,8,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_blob,182,194,13,5,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_bytes,195,197,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_bytes16,198,200,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_double,201,203,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_int,204,206,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_int64,207,209,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_subtype,210,213,4,2,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_pointer,214,226,13,5,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_text,227,229,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_text16,231,233,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_text16be,234,236,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_text16le,237,239,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_type,245,328,82,6,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_encoding,329,331,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_nochange,334,336,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_frombind,339,341,3,1,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_dup,345,366,21,6,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_value_free,371,373,3,1,1
Sqlite,sqlite/src/vdbeapi.c,setResultStrOrError,387,411,23,4,4
Sqlite,sqlite/src/vdbeapi.c,invokeValueDestructor,412,434,18,5,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_blob,435,450,14,4,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_blob64,451,470,18,4,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_double,471,477,5,3,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_error,478,485,6,3,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_error16,487,494,6,3,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_int,496,502,5,3,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_int64,503,509,5,3,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_null,510,516,5,3,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_pointer,517,535,17,3,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_subtype,536,557,18,6,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_text,558,572,13,3,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_text64,573,598,24,6,4
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_text16,600,608,9,1,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_text16be,609,617,9,1,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_text16le,618,626,9,1,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_value,628,645,15,5,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_zeroblob,646,648,3,2,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_zeroblob64,649,667,13,4,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_error_code,668,680,9,7,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_error_toobig,683,691,7,3,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_result_error_nomem,694,702,7,3,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3ResultIntReal,709,715,7,2,1
Sqlite,sqlite/src/vdbeapi.c,doWalCallbacks,723,741,17,6,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3Step,753,888,84,32,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_step,895,942,35,7,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_user_data,949,955,5,4,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_context_db_handle,967,974,5,4,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_vtab_nochange,990,997,5,3,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3VdbeValueListFree,1006,1008,3,1,1
Sqlite,sqlite/src/vdbeapi.c,valueFromValueList,1014,1063,49,12,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_vtab_in_first,1069,1071,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_vtab_in_next,1077,1079,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3StmtCurrentTime,1088,1102,12,4,1
Sqlite,sqlite/src/vdbeapi.c,createAggContext,1108,1123,16,3,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_aggregate_context,1130,1139,10,4,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_get_auxdata,1151,1169,13,9,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_set_auxdata,1182,1227,37,14,3
Sqlite,sqlite/src/vdbeapi.c,sqlite3_aggregate_count,1239,1242,4,4,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_count,1248,1252,5,2,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_data_count,1258,1262,5,3,1
Sqlite,sqlite/src/vdbeapi.c,columnNullValue,1267,1300,21,3,0
Sqlite,sqlite/src/vdbeapi.c,columnMem,1308,1323,15,5,2
Sqlite,sqlite/src/vdbeapi.c,columnMallocFailure,1343,1357,10,2,1
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_blob,1363,1372,6,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_bytes,1373,1377,5,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_bytes16,1378,1382,5,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_double,1383,1387,5,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_int,1388,1392,5,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_int64,1393,1397,5,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_text,1398,1402,5,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_value,1403,1411,9,2,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_text16,1413,1417,5,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_type,1419,1423,5,1,2
Sqlite,sqlite/src/vdbeapi.c,columnName,1467,1526,52,13,4
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_name,1532,1534,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_name16,1536,1538,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_decltype,1555,1557,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_decltype16,1559,1561,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_database_name,1571,1573,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_database_name16,1575,1577,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_table_name,1585,1587,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_table_name16,1589,1591,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_origin_name,1599,1601,3,1,2
Sqlite,sqlite/src/vdbeapi.c,sqlite3_column_origin_name16,1603,1605,3,1,2
Sqlite,sqlite/src/vdbeapi.c,vdbeUnbind,1636,1673,28,8,2
